year,geo,value
2010,WLD,5
2011,WLD,22
2012,WLD,46
2013,WLD,113
2014,WLD,213
2015,WLD,222
2016,WLD,78
2017,WLD,79
2018,WLD,81
2010,AUS,0.8
2011,AUS,1.19
2012,AUS,1.37
2013,AUS,1.64
2014,AUS,3.52
2015,AUS,2.2
2016,AUS,2.31
2017,AUS,2.13
2018,AUS,1.23
2012,BEL,2.61
2013,BEL,1.31
2014,BEL,0.25
2015,BEL,0.67
2012,BRA,0
2013,BRA,0.09
2014,BRA,0
2015,BRA,0
2016,BRA,0
2017,BRA,0
2018,BRA,0
2012,CAN,1.12
2013,CAN,1.08
2014,CAN,1.19
2015,CAN,1.05
2016,CAN,1.01
2017,CAN,1.21
2011,CHN,3.56
2012,CHN,3.65
2013,CHN,6.99
2014,CHN,6.98
2010,COL,0
2011,COL,0.28
2012,COL,0.49
2013,COL,0
2014,COL,0.98
2015,COL,0.71
2016,COL,0.69
2017,COL,0.8
2010,DNK,2.5
2011,DNK,3.9
2012,DNK,3.38
2013,DNK,1.88
2014,DNK,5.86
2015,DNK,5.62
2016,DNK,0.2
2017,DNK,0.74
2018,DNK,2.1
2010,EST,1.03
2011,EST,4.87
2012,EST,7.82
2013,EST,5.76
2014,EST,7.34
2015,EST,3.2
2016,EST,0.59
2017,EST,3.91
2018,EST,5.76
2010,FRA,0.05
2011,FRA,1.07
2012,FRA,1.16
2013,FRA,1.01
2016,DEU,0.03
2017,DEU,0.84
2018,DEU,2.85
2013,GRC,0.66
2014,GRC,4.8
2015,GRC,4.26
2016,IND,1.33
2017,IND,0.01
2018,IND,0.01
2014,IRL,0.41
2015,IRL,0.59
2016,IRL,0
2017,IRL,2
2018,IRL,2.36
2012,ITA,0.31
2013,ITA,0.7
2014,ITA,5.85
2015,ITA,14.01
2016,ITA,24.53
2017,ITA,0.67
2018,ITA,3.31
2014,JPN,45.21
2015,JPN,33.6
2016,JPN,37.14
2017,JPN,47.74
2018,JPN,41.66
2011,LTU,0.24
2012,LTU,0.15
2014,LTU,0.1
2015,LTU,0.92
2016,LTU,1.86
2017,LTU,11.8
2018,LTU,0.01
2010,NLD,0
2011,NLD,0
2012,NLD,1.92
2013,NLD,2.23
2014,NLD,2.32
2015,NLD,1.41
2016,NLD,4.09
2017,NLD,0
2018,NLD,0
2012,PER,1.69
2013,PER,0.21
2014,PER,6.09
2015,PER,0.55
2016,PER,2.55
2017,PER,0.24
2018,PER,0.32
2010,POL,0
2011,POL,0
2012,POL,8.42
2013,POL,68.43
2014,POL,101.53
2015,POL,114.24
2017,POL,1.08
2018,POL,9.75
2011,PRT,0.53
2012,PRT,2.44
2013,PRT,2.87
2014,PRT,6.06
2015,PRT,12.53
2012,SVN,1.21
2013,SVN,1.93
2014,SVN,0.14
2015,SVN,0.19
2016,SVN,0.03
2018,SVN,0.22
2010,ESP,0.2
2011,ESP,4.82
2012,ESP,6.43
2013,ESP,11.86
2014,ESP,9.51
2015,ESP,20.8
2016,ESP,1.3
2017,ESP,5.11
2018,ESP,7.14
2010,SWE,0.11
2011,SWE,1.38
2012,SWE,1.69
2013,SWE,3.94
2014,SWE,4.61
2015,SWE,5.01
2016,SWE,0.03
2017,SWE,0.63
2018,SWE,1.65
2016,GBR,0.02
2017,GBR,0.33
2018,GBR,2.3
2010,VNM,0.66
